time,"# warm-ups since codes cleared ()","Absolute load value (%)","Absolute pedal position D (%)","Absolute pedal position E (%)","Absolute throttle position B (%)","Average speed (mph)","Barometric pressure (psi)","Calculated boost (psi)","Calculated engine load value (%)","Calculated instant fuel rate (gal./h)","Catalyst temperature Bank 1 Sensor 1 (℉)","Commanded EGR duty (%)","Commanded evaporative purge (%)","Commanded throttle actuator (%)","Control module voltage (V)","Distance traveled since codes cleared (miles)","Distance traveled with MIL on (miles)","Distance travelled (miles)","Distance travelled (Today) (miles)","Distance travelled (total) (miles)","Distance travelled (Week) (miles)","EGR error (%)","Engine coolant temperature (℉)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Evap. system vapor pressure (Pa)","Free space in fuel tank (gallon)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel level input (%) (%)","Fuel level input (V) (gallon)","Fuel rail press. (psi)","Fuel used (gallon)","Fuel used (Today) (gallon)","Fuel used (total) (gallon)","Fuel used (Week) (gallon)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","Fuel/Air commanded equivalence ratio ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℉)","Intake manifold absolute pressure (psi)","Long term fuel % trim - Bank 1 (%)","MAF air flow rate (g/sec)","OBD Module Voltage (V)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 2 Bank 1 Short term fuel trim (%)","Oxygen sensor 2 Bank 1 Voltage (V)","Power from MAF (hp)","Relative throttle position (%)","Short term fuel % trim - Bank 1 (%)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (mph)",
22:08:03.872,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.778585110665,,,,,,,,,,,,,,,
22:08:04.022,,,,,,0,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
22:08:04.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
22:08:04.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4,,,,,,,,,,,,,,,,
22:08:04.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.254901960784313,,,,
22:08:04.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2750000000000001,,,,,,,,
22:08:04.951,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:05.101,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.00039016810048930056,0.00044539399200000003,0.00044539399200000003,0.00044539399200000003,0.0014917166902404248,0.0017028759896550174,0.0017028759896550174,0.0017028759896550174,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:05.273,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:05.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:05.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:08:05.732,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.778585110665,,,,,,,,,,,,,,,
22:08:05.882,,,,,,0,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
22:08:06.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
22:08:06.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4,,,,,,,,,,,,,,,,
22:08:06.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.254901960784313,,,,
22:08:06.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2750000000000001,,,,,,,,
22:08:06.820,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:06.977,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:07.125,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.000402127793940841,0.00045728173200000003,0.00045728173200000003,0.00045728173200000003,0.0015374417874727427,0.001748326416425169,0.001748326416425169,0.001748326416425169,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:07.288,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:07.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:07.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:08:07.743,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.778585110665,,,,,,,,,,,,,,,
22:08:07.891,,,,,,0,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
22:08:08.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
22:08:08.190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4,,,,,,,,,,,,,,,,
22:08:08.340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.254901960784313,,,,
22:08:08.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2750000000000001,,,,,,,,
22:08:08.807,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:08.980,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004130863084507968,0.00046811278400000003,0.00046811278400000003,0.00046811278400000003,0.0015793391106374058,0.001789736805260196,0.001789736805260196,0.001789736805260196,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:09.136,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:09.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:09.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,,,
22:08:09.602,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.778585110665,,,,,,,,,,,,,,,
22:08:09.753,,,,,,0,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
22:08:09.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
22:08:10.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4,,,,,,,,,,,,,,,,
22:08:10.231,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:10.380,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:10.532,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004222581818620711,0.00047735880400000003,0.00047735880400000003,0.00047735880400000003,0.0016144056284568076,0.0018250871371925364,0.0018250871371925364,0.0018250871371925364,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:10.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:10.830,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:10.980,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004249030999901919,0.00048000052400000003,0.00048000052400000003,0.00048000052400000003,0.001624517855753425,0.001835187232030348,0.001835187232030348,0.001835187232030348,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:11.130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:11.281,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:11.429,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:11.582,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004284587975048914,0.00048343476000000003,0.00048343476000000003,0.00048343476000000003,0.001638112235513,0.001848317355319503,0.001848317355319503,0.001848317355319503,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:11.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:11.881,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:12.032,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004311183077941662,0.00048607648000000003,0.00048607648000000003,0.00048607648000000003,0.0016482802525328492,0.0018584174501573144,0.0018584174501573144,0.0018584174501573144,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:12.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:12.330,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:12.480,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:12.632,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004346648369083155,0.000489510716,0.000489510716,0.000489510716,0.0016618395790522788,0.0018715475734464692,0.0018715475734464692,0.0018715475734464692,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:12.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:12.932,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:13.081,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.000437318529948472,0.000492152436,0.000492152436,0.000492152436,0.0016719853551775234,0.0018816476682842807,0.0018816476682842807,0.0018816476682842807,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:13.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:13.389,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:13.546,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:13.697,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.00044095442822127714,0.000495850844,0.000495850844,0.000495850844,0.0016858863638216386,0.0018957878010572168,0.0018957878010572168,0.0018957878010572168,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:13.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:14.005,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:14.161,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004436972895400672,0.000498492564,0.000498492564,0.000498492564,0.0016963730540536766,0.0019058878958950283,0.0019058878958950283,0.0019058878958950283,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:14.310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:14.471,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:14.638,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:14.790,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.00044741333716932525,0.000502190972,0.000502190972,0.000502190972,0.0017105804950601066,0.0019200280286679643,0.0019200280286679643,0.0019200280286679643,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:14.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:15.100,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:15.256,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.00045016897209424335,0.000504832692,0.000504832692,0.000504832692,0.0017211160221945769,0.0019301281235057758,0.0019301281235057758,0.0019301281235057758,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:15.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:15.555,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:15.705,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:15.858,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004537593527264514,0.0005085311,0.0005085311,0.0005085311,0.0017348430047609733,0.001944268256278712,0.001944268256278712,0.001944268256278712,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:16.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:16.185,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:16.335,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004565427640410502,0.000511436992,0.000511436992,0.000511436992,0.001745484728440034,0.0019553783606003046,0.0019553783606003046,0.0019553783606003046,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:16.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:16.649,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:16.801,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:16.965,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.00046026443926505244,0.0005151354,0.0005151354,0.0005151354,0.0017597136852418233,0.0019695184933732407,0.0019695184933732407,0.0019695184933732407,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:17.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:17.296,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:17.456,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.00046316466349430373,0.000518041292,0.000518041292,0.000518041292,0.0017708020158428855,0.001980628597694833,0.001980628597694833,0.001980628597694833,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:17.610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:17.771,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:17.927,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:18.076,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.00046682645520199176,0.0005217397,0.0005217397,0.0005217397,0.001784802021993291,0.0019947687304677697,0.0019947687304677697,0.0019947687304677697,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:18.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:18.376,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:18.525,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004694836075142981,0.0005243814199999999,0.0005243814199999999,0.0005243814199999999,0.0017949610238384124,0.0020048688253055807,0.0020048688253055807,0.0020048688253055807,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:18.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:18.827,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:18.975,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:19.125,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.00047302804511292046,0.0005278156560000001,0.0005278156560000001,0.0005278156560000001,0.0018085123539362598,0.002017998948594736,0.002017998948594736,0.002017998948594736,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:19.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:19.425,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:19.600,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004758342882145319,0.000530721548,0.000530721548,0.000530721548,0.0018192413696253849,0.0020291090529163283,0.0020291090529163283,0.0020291090529163283,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:19.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:19.907,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:20.056,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:20.206,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.00047941177825753996,0.000534419956,0.000534419956,0.000534419956,0.0018329190680318706,0.0020432491856892648,0.0020432491856892648,0.0020432491856892648,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:20.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:20.505,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:20.656,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004820744193210457,0.000537061676,0.000537061676,0.000537061676,0.0018430990548364556,0.0020533492805270763,0.0020533492805270763,0.0020533492805270763,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:20.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:20.986,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:21.136,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:21.287,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004857993210327013,0.0005407600840000001,0.0005407600840000001,0.0005407600840000001,0.0018573403473609174,0.0020674894133000123,0.0020674894133000123,0.0020674894133000123,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:21.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:21.586,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:21.737,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004884596460677139,0.000543401804,0.000543401804,0.000543401804,0.0018675114793709818,0.0020775895081378234,0.0020775895081378234,0.0020775895081378234,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:21.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:22.035,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:22.186,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:22.337,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004920036996309994,0.0005468360399999999,0.0005468360399999999,0.0005468360399999999,0.0018810613411993297,0.0020907196314269784,0.0020907196314269784,0.0020907196314269784,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:22.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:22.635,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:22.787,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004946611975751089,0.00054947776,0.00054947776,0.00054947776,0.0018912216644870008,0.00210081972626479,0.00210081972626479,0.00210081972626479,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:22.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:23.086,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:23.258,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:23.417,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0004983859574891016,0.000553176168,0.000553176168,0.000553176168,0.001905462414881186,0.002114959859037726,0.002114959859037726,0.002114959859037726,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:23.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:23.715,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:23.874,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0005010874753359945,0.000555817888,0.000555817888,0.000555817888,0.0019157910379955273,0.0021250599538755375,0.0021250599538755375,0.0021250599538755375,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:24.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:24.204,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:24.360,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:24.512,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0005048522257358514,0.000559516296,0.000559516296,0.000559516296,0.0019301846826810182,0.002139200086648474,0.002139200086648474,0.002139200086648474,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:24.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:24.825,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:24.976,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0005075936182671838,0.000562158016,0.000562158016,0.000562158016,0.0019406657573469391,0.0021493001814862855,0.0021493001814862855,0.0021493001814862855,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:25.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:25.288,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:25.458,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:25.607,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0005113265782218542,0.000565856424,0.000565856424,0.000565856424,0.0019549378586832546,0.002163440314259221,0.002163440314259221,0.002163440314259221,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:25.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:25.937,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:26.096,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0005142110954058273,0.000568762316,0.000568762316,0.000568762316,0.001965966137061784,0.002174550418580814,0.002174550418580814,0.002174550418580814,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:26.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:26.425,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:26.581,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:26.731,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0005179653315089842,0.000572460724,0.000572460724,0.000572460724,0.0019803195827872524,0.00218869055135375,0.00218869055135375,0.00218869055135375,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
22:08:26.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
22:08:27.083,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:08:27.251,,,,,,,,,,0.02126965355257738,,,,,,,,,,,,,,,,,,,,,,0.0005210403863482886,0.000575630788,0.000575630788,0.000575630788,0.0019920763374308083,0.0022008106651591236,0.0022008106651591236,0.0022008106651591236,,0.31498825713538614,,,,0.24,,,,,,0.288,,,,,,,
